2008_000908_6	6.0881464399533134e-18
2008_000908_7	2.2570352737111256e-16
2008_000908_8	2.423240095850555e-18
2008_000916_2	2.423240095850555e-18
2008_000916_4	1.082869806011669e-08
2008_000922_3	2.72728164058554e-19
2008_000928_4	1.2075150657721045e-09
2008_000928_7	7.497200841089806e-20
2008_000939_2	1.3623333361078242e-08
2008_000953_3	4.463275912016999e-19
2008_000964_1	1.8355372677880893e-11
2008_000971_3	8.681803525326576e-09
2008_000976_10	4.5528147324879067e-10
2008_000976_9	4.7674756683203283e-07
2008_000979_4	1.1328158044188863e-12
2008_000981_1	4.669273748486513e-14
2008_000987_7	7.033094118561352e-11
2008_001007_3	0.00036153558347579287
2008_001022_3	6.553835937142397e-12
2008_001024_1	7.527310568060516e-10
2008_001024_2	2.267439821304084e-06
2008_001035_1	8.332074395480269e-11
2008_001035_2	0.001037656619716686
2008_001039_2	4.8966799628959025e-12
2008_001039_3	8.691878178130365e-11
2008_001039_4	8.448737474096103e-05
2008_001041_2	4.63874572670486e-14
2008_001046_5	1.5146885553523962e-05
2008_001054_2	7.298273216876095e-09
2008_001054_3	6.464407473271571e-14
2008_001062_4	7.703492113781087e-06
2008_001062_5	1.4009400011414745e-10
2008_001062_6	1.2506816276671272e-15
2008_001062_7	1.923426807033048e-13
2008_001062_8	1.3460911852620553e-19
2008_001068_4	1.3194352406794158e-14
2008_001080_1	1.9338401317723575e-11
2008_001080_2	1.0855481713309232e-14
2008_001083_1	0.00020290954253246812
2008_001083_9	7.82176918732394e-11
2008_001104_4	3.689031108757227e-05
2008_001104_5	8.031066840057333e-16
2008_001130_1	5.569293700809568e-17
2008_001133_4	0.00031200634875166414
2008_001140_1	3.518320991638316e-09
2008_001140_2	2.2847724641970127e-05
2008_001142_1	7.632282654446007e-18
2008_001143_1	9.232807038403932e-10
2008_001143_3	5.048435111925166e-07
2008_001155_4	1.3068963069212633e-05
2008_001158_2	5.6680022025277984e-05
2008_001158_3	3.4114971613448032e-12
2008_001158_5	2.0512633039667054e-13
2008_001159_2	1.1528456783905183e-10
2008_001161_1	1.3467719677858462e-16
2008_001161_2	1.5001785460540265e-13
2008_001161_3	1.5001785460540265e-13
2008_001177_1	2.5046694046128864e-05
2008_001183_2	4.054184184007557e-07
2008_001183_5	3.6832401228609874e-16
2008_001196_2	2.1658794652565014e-15
2008_001196_3	4.79424975784097e-15
2008_001199_7	4.0104129618660637e-16
2008_001199_9	4.1587560022396474e-18
2008_001223_5	3.844625684824839e-16
2008_001223_6	1.8093333569313276e-08
2008_001230_3	2.1845886504983496e-13
2008_001230_5	3.621263464366083e-08
2008_001236_1	8.566244296656692e-15
2008_001302_2	3.268031913744551e-07
2008_001304_1	1.9478375711041886e-17
2008_001304_10	6.116953341086178e-17
2008_001304_11	8.217689993473442e-17
2008_001304_12	2.603206443318311e-17
2008_001304_13	8.1586321724021e-18
2008_001304_14	6.116953341086178e-17
2008_001304_15	5.738560745964442e-18
2008_001304_16	1.081494857553317e-17
2008_001304_17	3.469792665153282e-17
2008_001304_18	5.666594073433934e-19
2008_001304_2	4.3168900161484674e-16
2008_001304_3	1.5169163904985499e-15
2008_001304_4	1.4057876542469723e-16
2008_001304_5	1.9478375711041886e-17
2008_001304_6	1.4057876542469723e-16
2008_001304_7	2.603206443318311e-17
2008_001304_8	2.603206443318311e-17
2008_001304_9	4.540752293034989e-17
2008_001312_3	2.570637361414484e-18
2008_001312_4	3.459916753560509e-11
2008_001312_5	1.3860595484108745e-11
2008_001329_3	6.139662936675933e-08
2008_001329_4	1.9727292484107645e-12
2008_001329_5	1.2863710757427765e-15
2008_001329_6	4.2161440077246383e-13
2008_001333_5	1.9478375711041886e-17
2008_001333_6	5.935191532426245e-18
2008_001338_4	3.1240684454015137e-18
2008_001338_7	2.2385420483265876e-12
2008_001376_6	9.366926415027378e-19
2008_001376_7	3.7900818536854127e-16
2008_001389_6	7.254814702898099e-14
2008_001390_4	3.542319569953818e-14
2008_001410_2	5.48897431249728e-15
2008_001432_1	1.522855118645996e-19
2008_001432_2	0.0006572571254740169
2008_001434_5	3.084725786224854e-10
2008_001440_1	5.915407187231988e-10
2008_001440_4	3.826150593017236e-15
2008_001445_4	7.984556660392289e-14
2008_001445_5	3.880931702834337e-13
2008_001446_2	1.2161138069139897e-11
2008_001451_11	1.1184784222723865e-10
2008_001461_2	1.4158524447099772e-05
2008_001464_3	4.5766191320759743e-10
2008_001464_4	5.220863483432399e-13
2008_001464_5	1.5344656169608633e-09
2008_001482_3	9.804056745511907e-13
2008_001500_1	3.997339841028917e-14
2008_001501_11	1.4659810034637993e-17
2008_001501_7	2.8026773924394444e-15
2008_001501_8	1.1601119319276612e-09
2008_001501_9	1.6961982399144733e-11
2008_001516_1	5.5494984691072045e-15
2008_001541_1	1.5424853720084643e-05
2008_001541_7	7.839830134682402e-19
2008_001586_2	9.53443283722108e-14
2008_001586_3	1.6967362854214855e-12
2008_001586_4	5.4227628434652695e-09
2008_001591_6	4.681143873320375e-12
2008_001591_9	2.0459384845801976e-14
2008_001594_2	2.411580113380415e-19
2008_001596_2	7.111224805253928e-07
2008_001613_5	2.812135081711223e-12
2008_001613_8	7.785781752441263e-20
2008_001620_10	8.196068634002871e-15
2008_001620_14	5.156686068105224e-19
2008_001620_9	0.00668189564360655
2008_001631_1	2.2836334235290234e-10
2008_001631_15	2.316865418731374e-17
2008_001631_2	2.8921133447168123e-13
2008_001631_3	3.912751755578608e-17
2008_001631_4	3.3636099027361714e-14
2008_001636_4	3.021574382196809e-19
2008_001663_1	1.6720688442644716e-11
2008_001673_2	0.00019620392826159687
2008_001681_4	1.0707315067275865e-07
2008_001688_3	2.3016914728211378e-06
2008_001688_4	1.2349648120157516e-09
2008_001694_2	5.243591174812368e-10
2008_001697_3	2.371567959071656e-13
2008_001717_2	1.425971743238458e-13
2008_001722_1	2.087193732922539e-11
2008_001722_2	2.471220551258242e-10
2008_001723_5	8.416635262491206e-13
2008_001723_6	0.00027371005154491225
2008_001727_1	2.3441761583755147e-06
2008_001727_2	1.0972631940552914e-07
2008_001727_3	6.989612169203406e-05
2008_001727_4	5.8555041658214575e-06
2008_001737_5	6.915220033218529e-13
2008_001737_6	1.1089116959395358e-09
2008_001746_3	4.3033002676714987e-16
2008_001746_5	3.4266925816079955e-15
2008_001746_6	3.973510598940834e-18
2008_001758_10	0.00015290545654155532
2008_001758_11	2.5476596009602607e-18
2008_001758_4	3.0977560699197774e-11
2008_001758_6	2.6421594411769902e-14
2008_001758_9	7.141507139051575e-17
2008_001772_2	1.7012978887440547e-14
2008_001774_1	5.439400761559561e-15
2008_001782_1	4.4744187142425517e-08
2008_001782_2	3.3730236113540727e-12
2008_001791_3	9.659246900970152e-11
2008_001811_5	3.1437456105099534e-17
2008_001811_6	1.0873285690384678e-13
2008_001811_7	2.276249267436148e-19
2008_001811_9	1.5136492622243117e-13
2008_001823_1	1.7594775620160187e-12
2008_001825_1	8.64884420990677e-05
2008_001825_6	6.312502548759195e-09
2008_001825_7	1.9780316274595094e-13
2008_001825_8	1.4562948020919262e-15
2008_001825_9	1.7366170559226973e-16
2008_001830_3	5.426471668466037e-12
2008_001834_4	1.6124633128874953e-07
2008_001838_5	2.8026773924394444e-15
2008_001838_6	7.703985376831266e-13
2008_001849_4	5.625261295863284e-15
2008_001858_1	0.004872306910908922
2008_001860_5	2.927421715377739e-14
2008_001865_5	1.2587417892428565e-07
2008_001869_4	1.2587417892428565e-07
2008_001908_2	9.21097173587613e-19
2008_001909_3	4.19565327175638e-09
2008_001909_4	2.1100505722538072e-11
2008_001909_5	1.0218275380023624e-16
2008_001910_4	5.445780025569533e-09
2008_001910_5	3.2471980016566704e-13
2008_001911_1	4.965640412836094e-10
2008_001911_10	5.123440775740686e-20
2008_001911_2	3.316393544051028e-08
2008_001911_3	8.299297771447276e-19
2008_001911_4	1.0911664438684655e-19
2008_001911_5	7.785781752441263e-20
2008_001911_6	2.6530796320392433e-17
2008_001911_7	3.871365806783613e-15
2008_001911_8	3.6087022106039905e-18
2008_001911_9	1.2119485878512702e-18
2008_001928_13	5.738560745964442e-18
2008_001928_3	1.1170334576642723e-11
2008_001928_4	0.0009006406194848366
2008_001928_6	0.0014198333289257021
2008_001928_8	0.0005386528405846175
2008_001945_1	7.16624127224357e-10
2008_001967_3	4.91173364059042e-08
2008_001967_4	4.075377300959299e-08
2008_001977_7	2.446678851709005e-09
2008_001979_1	2.4554065129360922e-17
2008_001979_2	6.776865874137209e-16
2008_001987_2	0.0023800005477785224
2008_002000_2	4.570757188839637e-10
2008_002005_5	1.213661772394213e-17
2008_002005_6	2.5693305144621274e-16
2008_002032_7	1.6346486379358768e-05
2008_002036_1	1.0878633693634264e-15
2008_002037_1	3.4432205649780265e-08
2008_002037_3	4.030094996607469e-15
2008_002047_10	1.8552066033998934e-17
2008_002047_3	1.8202440123583804e-15
2008_002047_4	9.366926415027378e-19
2008_002047_5	2.0699213945144953e-08
2008_002079_11	3.7397234793810275e-07
2008_002079_12	1.9541928119461038e-13
2008_002079_2	1.7210136194848598e-18
2008_002082_1	0.00814837069829007
2008_002082_3	9.483463249809574e-09
2008_002084_4	7.670634655447144e-18
2008_002094_2	1.5322297568746568e-13
2008_002098_2	8.411104184945089e-10
2008_002112_4	6.242395797951421e-18
2008_002119_3	3.106919919211256e-10
2008_002123_8	6.742289313454793e-07
2008_002131_2	0.008197703435655037
2008_002131_3	9.777389712087184e-11
2008_002131_4	8.546567915340622e-17
2008_002131_5	1.974857208322431e-17
2008_002131_6	4.1162347773250695e-18
2008_002131_8	5.698738325950243e-15
2008_002132_7	1.343338779456113e-07
2008_002132_8	6.872458002006783e-10
2008_002138_2	1.2506816276671272e-15
2008_002150_3	6.797455125935362e-12
2008_002151_2	7.497200841089806e-20
2008_002172_3	7.82658239888111e-06
2008_002176_4	5.78502514986105e-09
2008_002179_2	7.083542841809595e-20
2008_002179_4	5.275649350349102e-10
2008_002179_5	9.251763893007022e-12
2008_002191_10	7.609676536615274e-19
2008_002191_12	0.0005178806950924842
2008_002191_4	0.000905040006393653
2008_002191_6	1.168291821278679e-05
2008_002191_7	5.3084010021205594e-14
2008_002194_1	3.1967370718039506e-14
2008_002194_2	7.923778541151975e-17
2008_002194_3	5.202959999166515e-09
2008_002195_1	1.9420540051619317e-09
2008_002195_2	1.3757752381506646e-11
2008_002195_3	4.6147875113359345e-14
2008_002195_4	1.6368391136310723e-10
2008_002202_2	5.0168140827687705e-09
2008_002207_4	1.476099862110257e-11
2008_002208_1	7.129090830727468e-13
2008_002208_2	1.5764024097896064e-12
2008_002208_3	3.966109456361938e-14
2008_002208_5	4.736525885816558e-13
2008_002208_6	1.8669913912022474e-16
2008_002222_4	1.700283360844165e-19
2008_002223_1	1.1756032171374092e-12
2008_002229_1	5.010461802088079e-15
2008_002241_4	8.085035969097752e-20
2008_002241_6	1.4677805920285782e-19
2008_002244_1	5.705930434517613e-14
2008_002244_2	3.7045097788259623e-11
2008_002244_3	1.392364590954805e-11
2008_002244_4	1.5322297568746568e-13
2008_002244_5	2.371567959071656e-13
2008_002250_2	6.596515340512139e-05
2008_002250_4	1.8681511446239774e-16
2008_002250_5	2.0232329730608207e-15
2008_002270_1	2.276594684836291e-05
2008_002270_2	1.3386120626354876e-18
2008_002280_2	1.1089116959395358e-09
2008_002281_1	4.128705197894379e-13
2008_002281_7	1.1962942102279608e-06
2008_002283_3	5.193976440734447e-08
2008_002304_5	1.095984988140556e-10
2008_002307_1	1.6593807094613234e-15
2008_002307_3	1.082508645056089e-13
2008_002312_4	5.893891336773209e-18
2008_002317_10	4.546302701606316e-11
2008_002317_11	5.892975787225012e-14
2008_002317_12	8.122412299968199e-12
2008_002317_14	2.1946377586218467e-18
2008_002317_16	3.5893906020007385e-12
2008_002317_4	5.041337953343986e-08
2008_002317_5	1.7182719661994736e-12
2008_002317_6	1.1394622560293573e-06
2008_002317_7	2.4095096603238263e-09
2008_002317_8	1.9312529952592885e-05
2008_002317_9	1.0594731626535654e-15
2008_002330_4	1.0214762601568408e-09
2008_002349_4	1.4916733192171175e-10
2008_002349_5	9.950935929851312e-11
2008_002349_6	1.5147544630101672e-17
2008_002356_1	1.5136492622243117e-13
2008_002356_2	1.4709650438651887e-11
2008_002356_3	4.862418653739738e-13
2008_002356_5	7.222814946736803e-19
2008_002356_9	2.630685469843989e-19
2008_002362_2	1.52247140769234e-09
2008_002362_7	2.5440981572113085e-15
2008_002370_4	1.8795823873404512e-05
2008_002378_3	5.069266094426255e-17
2008_002401_2	8.310621170123942e-12
2008_002401_3	5.2391227846728085e-14
2008_002437_1	9.677045719085021e-16
2008_002442_3	2.5999619139926278e-14
2008_002442_4	9.551100383438171e-15
2008_002442_7	1.971056944443834e-09
2008_002444_2	1.6427261426779436e-14
2008_002448_4	3.4958105286151817e-12
2008_002459_5	4.4748905831236835e-12
2008_002459_6	2.6421594411769902e-14
2008_002481_1	3.6133418310866535e-10
2008_002482_1	6.0608168589771515e-12
2008_002482_2	1.5214521987998383e-14
2008_002482_3	4.0427537658823495e-19
2008_002483_5	3.379973250441947e-16
2008_002491_4	4.4744187142425517e-08
2008_002491_5	1.8483969493615414e-07
2008_002491_8	1.068031767420998e-17
2008_002492_1	3.633375925813193e-15
2008_002495_3	2.7382973018608165e-11
2008_002501_3	6.580564810095914e-05
2008_002506_4	4.268973946641364e-15
2008_002508_7	9.391482448232535e-08
2008_002508_8	4.83488687393164e-08
2008_002512_1	7.881709368361651e-18
2008_002512_2	5.260107683161778e-18
2008_002524_2	2.2039516516272208e-11
2008_002524_3	3.1010181992073256e-16
2008_002524_4	1.430556255102809e-16
2008_002524_5	1.8801470766386007e-17
2008_002542_3	1.1917197281053231e-08
2008_002566_1	2.516599568680655e-06
2008_002566_2	2.5756389233359882e-14
2008_002566_3	2.019854620222014e-14
2008_002566_4	2.6550454662517223e-15
2008_002567_10	1.261558575232646e-16
2008_002567_11	1.150557945829346e-16
2008_002567_12	1.2107317943907069e-11
2008_002567_3	2.7487817459516583e-12
2008_002567_8	7.479306869537442e-15
2008_002601_3	1.6418902308180998e-08
2008_002638_5	1.2830143738356933e-12
2008_002640_3	7.821072192675298e-12
2008_002643_2	4.756865197463693e-10
2008_002672_1	1.052826471070531e-09
2008_002672_2	5.561398042889351e-19
2008_002673_3	3.702078479673405e-09
2008_002678_1	6.288589847659864e-18
2008_002679_4	6.656300831629107e-06
2008_002686_3	5.360225949925741e-12
2008_002705_1	3.483407177566512e-13
2008_002709_1	0.0089998621121155
2008_002732_3	4.4519044665134645e-13
2008_002732_9	2.3278508228548097e-18
2008_002758_2	3.1437456105099534e-17
2008_002773_10	5.281185162019339e-12
2008_002773_3	1.0100322903890138e-08
2008_002773_4	1.1369524020450122e-09
2008_002773_5	2.2752474115660717e-08
2008_002773_7	2.400127251601996e-13
2008_002773_8	1.887511530739049e-12
2008_002773_9	6.73608569982406e-13
2008_002795_3	2.2353239328506007e-19
2008_002864_1	1.0990880718812286e-10
2008_002864_2	8.68105641634325e-15
2008_002866_2	1.0749627288893258e-18
2008_002866_3	1.4130116470560527e-18
2008_002876_1	9.76081787981607e-17
2008_002887_7	1.393373627182766e-07
2008_002892_6	8.887407330415847e-08
2008_002897_2	4.5231261004035737e-10
2008_002903_4	6.195580501288724e-06
2008_002906_6	1.3334929049749527e-16
2008_002906_7	4.01997182898706e-13
2008_002931_3	1.7733112657674572e-13
2008_002943_4	6.221920790387856e-06
2008_002956_1	1.4425868298947278e-08
2008_002958_2	1.4598142505917109e-18
2008_002966_11	2.2570352737111256e-16
2008_002966_12	1.4869248998444412e-18
2008_002966_4	3.6194869956449675e-06
2008_002966_5	1.4562948020919262e-15
2008_002966_6	5.220863483432399e-13
2008_002966_7	9.778633424958925e-15
2008_002966_8	2.6850313354337603e-16
2008_002966_9	6.3164348669725e-16
2008_002973_11	7.492834918613977e-12
2008_002973_8	6.060296603444036e-12
2008_002973_9	4.0427537658823495e-19
2008_003001_4	1.1436371910698142e-14
2008_003003_2	1.7356876372883252e-13
2008_003022_1	2.0984033806023852e-10
2008_003022_2	4.867615607453818e-18
2008_003022_3	9.063951789165017e-14
2008_003025_2	2.9308339659219695e-19
2008_003049_1	0.002690256579505525
2008_003051_1	1.5489945829687426e-12
2008_003051_2	4.727340780583966e-13
2008_003051_3	4.966968371872049e-13
2008_003060_1	5.579486898706172e-10
2008_003060_5	5.494293352753993e-07
2008_003067_2	6.334598176856738e-14
2008_003067_3	8.084818669346494e-14
2008_003076_3	1.955244328224021e-08
2008_003076_4	1.6515308996350438e-15
2008_003076_5	9.793826424334135e-18
2008_003076_6	2.896132135139882e-15
2008_003079_2	3.459916753560509e-11
2008_003082_1	1.5384275700421298e-05
2008_003099_4	3.691251165781498e-08
2008_003106_1	1.123367438724581e-05
2008_003112_2	1.5136492622243117e-13
2008_003112_3	7.69360466142544e-14
2008_003112_4	8.89406151947967e-19
2008_003112_5	2.276249267436148e-19
2008_003112_6	2.209473917060168e-14
2008_003112_7	3.343113412607985e-17
2008_003112_8	6.950603814519236e-20
2008_003140_2	1.277512354557591e-12
2008_003140_5	1.4703547490071174e-08
2008_003141_3	1.1370991289357128e-09
2008_003141_5	1.0386539308357968e-18
2008_003144_5	1.1170334576642723e-11
2008_003144_8	1.4349517147003825e-12
2008_003147_2	0.00011930741965314386
2008_003160_1	1.4466432843915225e-06
2008_003160_7	2.489517606719553e-12
2008_003160_8	1.2056550040152736e-13
2008_003182_3	2.0212977488799044e-16
2008_003202_2	8.355806474765633e-15
2008_003202_5	8.248279829687428e-11
2008_003205_2	1.5995501101934676e-17
2008_003208_1	1.7009138902279756e-10
2008_003224_4	3.394720897660012e-10
2008_003224_9	2.3086504941643397e-09
2008_003249_1	2.371567959071656e-13
2008_003249_2	1.3021974463448482e-12
2008_003255_2	1.4598142505917109e-18
2008_003263_4	1.2756852239680733e-18
2008_003264_5	9.725965483582752e-13
2008_003264_6	1.169429609219404e-14
2008_003264_7	2.5999619139926278e-14
2008_003264_8	8.867626170115021e-13
2008_003266_2	3.343113412607985e-17
2008_003269_2	6.372089873233777e-14
2008_003272_1	1.089457553480395e-13
2008_003272_2	1.711764326560362e-15
2008_003272_3	4.3553609887083145e-08
2008_003272_4	1.5177780497606008e-15
2008_003275_1	6.181605670551551e-10
2008_003275_2	1.6970452146967544e-11
2008_003276_2	8.113173465430647e-15
2008_003276_3	2.8949144246801093e-16
2008_003276_4	5.466420124149223e-15
2008_003276_5	6.26679318494783e-15
2008_003276_7	1.6040851956737468e-18
2008_003280_1	0.0003013207442411083
2008_003280_3	9.93367264212415e-19
2008_003280_8	4.578325704087526e-16
2008_003280_9	1.392789085457578e-18
2008_003289_1	1.419287175406651e-12
2008_003289_2	1.7887005157237762e-14
2008_003289_3	9.442261884720605e-17
2008_003290_5	8.121941423109403e-11
2008_003316_4	1.5324775637320446e-10
2008_003320_3	5.409633343088667e-13
2008_003321_2	2.197109475065068e-15
2008_003321_3	1.4010107280725203e-09
2008_003329_9	2.4852240283479245e-10
2008_003338_8	3.0667648037796857e-09
2008_003342_2	0.0004486189781598771
2008_003342_3	2.2570352737111256e-16
2008_003350_1	7.054433087024955e-16
2008_003351_2	1.7378194492464272e-11
2008_003378_1	1.425971743238458e-13
2008_003378_2	3.4266925816079955e-15
2008_003378_3	6.701984349481959e-06
2008_003380_1	5.342706732252133e-14
2008_003402_2	8.691878178130365e-11
2008_003405_1	1.6294563419043464e-19
2008_003405_3	1.6294563419043464e-19
2008_003406_1	8.480221615913168e-16
2008_003406_2	1.5859899416562317e-17
2008_003407_11	1.5322297568746568e-13
2008_003407_3	1.7954894984344813e-08
2008_003407_6	8.891323629701857e-06
2008_003407_9	0.00037644818794223283
2008_003429_1	4.681143873320375e-12
2008_003434_2	5.4818413090005524e-05
2008_003449_2	6.823891600686788e-08
2008_003449_4	2.9315212835733944e-10
2008_003449_6	5.707921934524207e-13
2008_003452_4	2.8661361459579334e-17
2008_003452_5	4.1662423669365e-13
2008_003452_6	4.030094996607469e-15
2008_003452_7	1.4892566053004586e-17
2008_003485_10	1.7182160728201202e-10
2008_003485_11	8.00598949803716e-17
2008_003485_3	3.510312390843979e-07
2008_003485_5	2.083164554164733e-09
2008_003485_6	1.3159307162719915e-11
2008_003485_7	1.0710512334797265e-07
2008_003485_8	7.2048731132438315e-09
2008_003485_9	2.8729890410834128e-12
2008_003489_2	4.856327904056124e-07
2008_003498_2	2.0213551538787242e-13
2008_003511_2	2.5428839614035055e-12
2008_003514_1	0.0005831394675796343
2008_003526_1	6.201974395053128e-20
2008_003526_2	1.5214521987998383e-14
2008_003526_3	1.501907428735239e-14
2008_003526_4	1.1047332561878067e-15
2008_003580_4	4.7166803909557815e-05
2008_003582_2	9.67499964145758e-06
2008_003582_3	4.125049849077086e-13
2008_003582_4	2.0213551538787242e-13
2008_003629_2	0.00010501611359655939
2008_003635_4	1.9940948724717427e-14
2008_003635_5	2.0654028879334787e-12
